EnrollmentID,CourseID,StudentID,Drop,DropSemester,DropDate
1378,58,260,FALSE,,
1870,73,260,FALSE,,
1871,74,260,FALSE,,
2425,91,260,FALSE,,
2457,92,260,FALSE,,
2999,112,260,FALSE,,
3023,113,260,FALSE,,
1050,43,261,FALSE,,
1076,44,261,FALSE,,
1419,59,261,FALSE,,
1420,60,261,FALSE,,
2342,73,261,FALSE,,
2343,74,261,FALSE,,
2426,91,261,TRUE,2,6/8/18
2458,92,261,TRUE,2,6/8/18
1051,43,262,FALSE,,
1077,44,262,FALSE,,
1421,59,262,FALSE,,
1422,60,262,FALSE,,
2028,75,262,FALSE,,
2044,76,262,FALSE,,
1052,43,263,FALSE,,
1078,44,263,FALSE,,
1423,59,263,FALSE,,
1424,60,263,FALSE,,
2027,75,263,FALSE,,
2064,76,263,FALSE,,
2494,93,263,FALSE,,
2520,94,263,FALSE,,
3329,114,263,TRUE,1,3/1/19
3355,115,263,TRUE,1,3/1/19
1053,43,264,FALSE,,
1079,44,264,FALSE,,
1425,59,264,FALSE,,
1426,60,264,FALSE,,
2016,75,264,TRUE,2,5/19/17
2062,76,264,TRUE,2,5/19/17
1054,43,265,FALSE,,
1080,44,265,FALSE,,
1427,59,265,FALSE,,
1428,60,265,FALSE,,
2025,75,265,FALSE,,
2068,76,265,FALSE,,
2495,93,265,FALSE,,
2521,94,265,FALSE,,
3330,114,265,FALSE,,
3356,115,265,FALSE,,
3906,136,265,FALSE,,
3938,137,265,FALSE,,
4444,160,265,FALSE,,
4473,161,265,FALSE,,
5022,186,265,FALSE,,
5044,187,265,FALSE,,
5505,212,265,FALSE,,
5522,213,265,FALSE,,
6077,238,265,FALSE,,
6089,239,265,FALSE,,
6599,264,265,FALSE,,
6609,265,265,FALSE,,
1055,43,266,FALSE,,
1081,44,266,FALSE,,
1429,59,266,FALSE,,
1430,60,266,FALSE,,
2034,75,266,FALSE,,
2066,76,266,FALSE,,
2496,93,266,FALSE,,
2522,94,266,FALSE,,
3331,114,266,FALSE,,
3357,115,266,FALSE,,
3907,136,266,FALSE,,
3937,137,266,FALSE,,
4445,160,266,FALSE,,
4474,161,266,FALSE,,
5023,186,266,TRUE,2,12/9/22
5045,187,266,TRUE,2,12/9/22
1057,43,268,FALSE,,
1083,44,268,FALSE,,
1431,59,268,FALSE,,
1432,60,268,FALSE,,
2023,75,268,FALSE,,
2065,76,268,FALSE,,
2497,93,268,FALSE,,
2523,94,268,FALSE,,
3332,114,268,FALSE,,
3358,115,268,FALSE,,
3908,136,268,FALSE,,
3936,137,268,FALSE,,
4446,160,268,FALSE,,
4475,161,268,FALSE,,
5024,186,268,TRUE,2,11/30/22
5046,187,268,TRUE,2,11/30/22
1058,43,269,FALSE,,
1084,44,269,FALSE,,
1433,59,269,FALSE,,
1434,60,269,FALSE,,
2022,75,269,FALSE,,
2056,76,269,FALSE,,
2498,93,269,TRUE,1,1/25/18
2524,94,269,TRUE,1,1/25/18
1059,43,270,FALSE,,
1085,44,270,FALSE,,
1435,59,270,FALSE,,
1436,60,270,FALSE,,
2020,75,270,TRUE,2,5/19/17
2069,76,270,TRUE,2,5/19/17
1060,43,271,FALSE,,
1086,44,271,FALSE,,
1373,57,271,FALSE,,
1374,58,271,FALSE,,
1872,73,271,FALSE,,
1873,74,271,FALSE,,
2772,91,271,FALSE,,
2773,92,271,FALSE,,
3000,112,271,FALSE,,
3024,113,271,FALSE,,
3840,134,271,FALSE,,
3853,135,271,FALSE,,
4385,158,271,FALSE,,
4411,159,271,FALSE,,
4985,184,271,FALSE,,
5009,185,271,FALSE,,
5598,208,271,FALSE,,
5627,209,271,FALSE,,
1061,43,272,FALSE,,
1087,44,272,FALSE,,
1437,59,272,FALSE,,
1438,60,272,FALSE,,
2026,75,272,FALSE,,
2061,76,272,FALSE,,
2499,93,272,FALSE,,
2525,94,272,FALSE,,
3333,114,272,FALSE,,
3359,115,272,FALSE,,
3909,136,272,FALSE,,
3935,137,272,FALSE,,
4447,160,272,FALSE,,
4476,161,272,FALSE,,
5028,186,272,FALSE,,
5050,187,272,FALSE,,
5506,212,272,FALSE,,
5523,213,272,FALSE,,
6078,238,272,FALSE,,
6090,239,272,FALSE,,
6600,264,272,FALSE,,
6610,265,272,FALSE,,
1062,43,273,FALSE,,
1088,44,273,FALSE,,
1439,59,273,FALSE,,
1440,60,273,FALSE,,
2019,75,273,FALSE,,
2060,76,273,FALSE,,
2500,93,273,FALSE,,
2526,94,273,FALSE,,
1063,43,274,FALSE,,
1089,44,274,FALSE,,
1441,59,274,FALSE,,
1442,60,274,FALSE,,
2018,75,274,FALSE,,
2058,76,274,FALSE,,
1064,43,275,FALSE,,
1090,44,275,FALSE,,
1443,59,275,FALSE,,
1444,60,275,FALSE,,
2017,73,275,FALSE,,
2057,74,275,FALSE,,
1065,43,276,FALSE,,
1091,44,276,FALSE,,
1375,57,276,FALSE,,
1376,58,276,FALSE,,
1874,73,276,FALSE,,
1875,74,276,FALSE,,
1066,43,277,FALSE,,
1092,44,277,FALSE,,
1445,59,277,FALSE,,
1446,60,277,FALSE,,
2024,75,277,FALSE,,
2067,76,277,FALSE,,
2501,93,277,FALSE,,
2527,94,277,FALSE,,
3334,114,277,FALSE,,
3360,115,277,FALSE,,
3910,136,277,FALSE,,
3934,137,277,FALSE,,
4448,160,277,FALSE,,
4477,161,277,FALSE,,
5012,184,277,FALSE,,
5013,185,277,FALSE,,
5476,210,277,TRUE,1,3/17/23
5490,211,277,TRUE,1,3/17/23
6130,234,277,FALSE,,
6131,235,277,FALSE,,
1067,43,278,FALSE,,
1093,44,278,FALSE,,
1447,59,278,FALSE,,
1448,60,278,FALSE,,
2036,75,278,FALSE,,
2059,76,278,FALSE,,
2502,93,278,FALSE,,
2528,94,278,FALSE,,
3335,114,278,FALSE,,
3361,115,278,FALSE,,
3911,136,278,FALSE,,
3933,137,278,FALSE,,
4449,160,278,FALSE,,
4478,161,278,FALSE,,
1068,43,279,FALSE,,
1094,44,279,FALSE,,
1095,45,280,FALSE,,
1096,46,280,FALSE,,
1499,61,280,FALSE,,
1500,62,280,FALSE,,
2097,77,280,FALSE,,
2115,78,280,FALSE,,
2561,95,280,FALSE,,
2586,96,280,FALSE,,
3242,116,280,FALSE,,
3266,117,280,FALSE,,
3951,138,280,FALSE,,
3981,139,280,FALSE,,
4489,162,280,FALSE,,
4513,163,280,FALSE,,
5060,188,280,FALSE,,
5084,189,280,FALSE,,
5554,214,280,FALSE,,
5579,215,280,FALSE,,
6106,240,280,FALSE,,
6116,241,280,FALSE,,
6623,266,280,FALSE,,
6632,267,280,FALSE,,
1097,45,281,FALSE,,
1098,46,281,FALSE,,
1501,61,281,FALSE,,
1502,62,281,FALSE,,
2096,77,281,FALSE,,
2114,78,281,FALSE,,
2560,95,281,FALSE,,
2585,96,281,FALSE,,
1209,55,283,FALSE,,
1210,56,283,FALSE,,
1758,63,283,FALSE,,
1759,64,283,FALSE,,
2160,79,283,FALSE,,
2181,80,283,FALSE,,
2615,97,283,FALSE,,
2644,98,283,FALSE,,
1211,49,284,FALSE,,
1212,50,284,FALSE,,
1588,65,284,FALSE,,
1589,66,284,FALSE,,
2221,81,284,FALSE,,
2232,82,284,FALSE,,
2668,99,284,FALSE,,
2692,100,284,FALSE,,
3386,120,284,FALSE,,
3401,121,284,FALSE,,
4048,142,284,FALSE,,
4056,143,284,FALSE,,
1271,51,286,FALSE,,
1272,52,286,FALSE,,
1618,67,286,FALSE,,
1619,68,286,FALSE,,
2271,83,286,FALSE,,
2286,84,286,FALSE,,
2710,101,286,FALSE,,
2728,102,286,FALSE,,
1652,53,288,FALSE,,
1653,54,288,FALSE,,
1690,69,288,FALSE,,
1691,70,288,FALSE,,
2309,85,288,FALSE,,
2331,86,288,FALSE,,
1654,53,289,FALSE,,
1655,54,289,FALSE,,
1656,53,290,FALSE,,
1657,54,290,FALSE,,
1335,53,291,FALSE,,
1336,54,291,FALSE,,
1696,69,291,FALSE,,
1697,70,291,FALSE,,
2311,85,291,FALSE,,
2332,86,291,FALSE,,
2744,103,291,FALSE,,
2762,104,291,FALSE,,
3549,124,291,FALSE,,
3550,125,291,FALSE,,
4079,146,291,FALSE,,
4089,147,291,FALSE,,
4642,170,291,FALSE,,
4643,171,291,FALSE,,
1337,53,292,TRUE,1,1/8/15
1338,54,292,TRUE,1,1/8/15
1341,45,293,FALSE,,
1342,46,293,FALSE,,
1503,61,293,FALSE,,
1504,62,293,FALSE,,
1345,45,296,FALSE,,
1346,46,296,FALSE,,
1505,61,296,FALSE,,
1506,62,296,FALSE,,
2093,77,296,FALSE,,
2112,78,296,FALSE,,
2559,95,296,FALSE,,
2584,96,296,FALSE,,
3243,116,296,FALSE,,
3267,117,296,FALSE,,
3950,138,296,FALSE,,
3980,139,296,FALSE,,
4488,162,296,FALSE,,
4512,163,296,FALSE,,
1347,51,298,FALSE,,
1348,52,298,FALSE,,
1620,67,298,FALSE,,
1621,68,298,FALSE,,
1357,49,302,FALSE,,
1358,50,302,FALSE,,
1590,65,302,FALSE,,
1591,66,302,FALSE,,
2219,81,302,FALSE,,
2242,82,302,FALSE,,
2666,99,302,FALSE,,
2690,100,302,FALSE,,
1359,43,304,FALSE,,
1360,44,304,FALSE,,
1451,59,304,FALSE,,
1452,60,304,FALSE,,
2038,75,304,FALSE,,
2063,76,304,FALSE,,
2503,93,304,FALSE,,
2529,94,304,FALSE,,
3336,114,304,FALSE,,
3362,115,304,FALSE,,
3885,136,304,FALSE,,
3932,137,304,FALSE,,
4425,160,304,FALSE,,
4454,161,304,FALSE,,
5026,186,304,FALSE,,
5048,187,304,FALSE,,
5507,212,304,FALSE,,
5524,213,304,FALSE,,
1361,45,306,TRUE,2,5/18/15
1362,46,306,TRUE,2,5/18/15
1761,69,328,FALSE,,
1828,70,328,FALSE,,
2312,85,328,FALSE,,
2333,86,328,FALSE,,
2745,103,328,FALSE,,
2763,104,328,FALSE,,
3543,124,328,FALSE,,
3544,125,328,FALSE,,
4077,146,328,FALSE,,
4088,147,328,FALSE,,
1762,57,329,FALSE,,
1802,58,329,FALSE,,
1763,57,330,FALSE,,
1806,58,330,FALSE,,
1878,71,330,FALSE,,
1879,72,330,FALSE,,
1764,57,331,FALSE,,
1805,58,331,FALSE,,
1880,73,331,FALSE,,
1881,74,331,FALSE,,
2430,91,331,FALSE,,
2462,92,331,FALSE,,
3001,112,331,FALSE,,
3025,113,331,FALSE,,
3841,134,331,FALSE,,
3869,135,331,FALSE,,
1765,59,332,FALSE,,
1829,60,332,FALSE,,
2035,75,332,FALSE,,
2070,76,332,FALSE,,
2504,93,332,FALSE,,
2530,94,332,FALSE,,
3337,114,332,FALSE,,
3363,115,332,FALSE,,
3899,136,332,FALSE,,
3931,137,332,FALSE,,
4438,160,332,FALSE,,
4467,161,332,FALSE,,
1766,57,333,FALSE,,
1807,58,333,FALSE,,
1882,73,333,FALSE,,
1883,74,333,FALSE,,
2431,91,333,FALSE,,
2463,92,333,FALSE,,
3002,112,333,FALSE,,
3026,113,333,FALSE,,
3842,134,333,FALSE,,
3879,135,333,FALSE,,
4386,158,333,FALSE,,
4412,159,333,FALSE,,
4967,184,333,FALSE,,
4991,185,333,FALSE,,
5477,210,333,FALSE,,
5491,211,333,FALSE,,
6056,236,333,FALSE,,
6067,237,333,FALSE,,
6578,262,333,FALSE,,
6588,263,333,FALSE,,
1767,57,334,FALSE,,
1809,58,334,FALSE,,
1884,73,334,FALSE,,
1885,74,334,FALSE,,
2432,91,334,FALSE,,
2464,92,334,FALSE,,
3003,112,334,FALSE,,
3027,113,334,FALSE,,
3843,134,334,FALSE,,
3867,135,334,FALSE,,
4387,158,334,FALSE,,
4413,159,334,FALSE,,
4969,184,334,FALSE,,
4993,185,334,FALSE,,
5478,210,334,FALSE,,
5492,211,334,FALSE,,
6057,236,334,FALSE,,
6068,237,334,FALSE,,
6579,262,334,FALSE,,
6589,263,334,FALSE,,
1769,57,336,FALSE,,
1813,58,336,FALSE,,
1886,73,336,FALSE,,
1887,74,336,FALSE,,
2433,91,336,FALSE,,
2465,92,336,FALSE,,
3004,112,336,FALSE,,
3028,113,336,FALSE,,
3852,134,336,FALSE,,
3878,135,336,FALSE,,
4395,158,336,FALSE,,
4421,159,336,FALSE,,
4970,184,336,FALSE,,
4994,185,336,FALSE,,
5479,210,336,FALSE,,
5493,211,336,FALSE,,
6058,236,336,FALSE,,
6069,237,336,FALSE,,
6580,262,336,FALSE,,
6590,263,336,FALSE,,
1771,57,338,FALSE,,
1819,58,338,FALSE,,
1888,73,338,FALSE,,
1889,74,338,FALSE,,
1772,59,339,FALSE,,
1831,60,339,FALSE,,
1773,57,340,FALSE,,
1827,58,340,FALSE,,
1890,73,340,FALSE,,
1891,74,340,FALSE,,
1774,57,341,FALSE,,
1825,58,341,FALSE,,
1841,58,341,FALSE,,
1892,74,341,FALSE,,
1893,73,341,FALSE,,
2436,91,341,FALSE,,
2468,92,341,FALSE,,
3005,112,341,FALSE,,
3029,113,341,FALSE,,
3850,134,341,FALSE,,
3855,135,341,FALSE,,
4393,158,341,FALSE,,
4419,159,341,FALSE,,
4982,184,341,FALSE,,
5006,185,341,FALSE,,
5480,210,341,FALSE,,
5494,211,341,FALSE,,
6064,236,341,FALSE,,
6075,237,341,FALSE,,
6581,262,341,FALSE,,
6591,263,341,FALSE,,
1775,59,342,FALSE,,
1842,60,342,FALSE,,
1776,59,343,FALSE,,
1833,60,343,FALSE,,
2039,75,343,FALSE,,
2045,76,343,FALSE,,
2505,93,343,FALSE,,
2531,94,343,FALSE,,
3338,114,343,FALSE,,
3364,115,343,FALSE,,
3904,136,343,FALSE,,
3930,137,343,FALSE,,
4442,160,343,FALSE,,
4471,161,343,FALSE,,
5025,186,343,FALSE,,
5047,187,343,FALSE,,
5508,212,343,FALSE,,
5525,213,343,FALSE,,
6079,238,343,FALSE,,
6091,239,343,FALSE,,
1777,59,344,FALSE,,
1834,60,344,FALSE,,
2041,75,344,FALSE,,
2047,76,344,FALSE,,
2506,93,344,FALSE,,
2532,94,344,FALSE,,
3339,114,344,FALSE,,
3365,115,344,FALSE,,
3897,136,344,FALSE,,
3929,137,344,FALSE,,
4436,160,344,FALSE,,
4465,161,344,FALSE,,
5014,186,344,FALSE,,
5036,187,344,FALSE,,
5509,212,344,FALSE,,
5526,213,344,FALSE,,
1778,57,345,FALSE,,
1803,58,345,FALSE,,
1894,73,345,FALSE,,
1895,74,345,FALSE,,
2437,91,345,FALSE,,
2469,92,345,FALSE,,
3006,112,345,FALSE,,
3030,113,345,FALSE,,
3851,134,345,FALSE,,
3876,135,345,FALSE,,
4394,158,345,FALSE,,
4420,159,345,FALSE,,
4962,184,345,FALSE,,
4986,185,345,FALSE,,
5481,210,345,FALSE,,
5495,211,345,FALSE,,
1779,57,346,FALSE,,
1821,58,346,FALSE,,
1896,73,346,FALSE,,
1897,74,346,FALSE,,
2438,91,346,FALSE,,
2470,92,346,FALSE,,
3007,112,346,FALSE,,
3031,113,346,FALSE,,
3846,134,346,FALSE,,
3875,135,346,FALSE,,
4389,158,346,FALSE,,
4415,159,346,FALSE,,
4976,184,346,FALSE,,
5000,185,346,FALSE,,
5482,210,346,FALSE,,
5496,211,346,FALSE,,
6061,236,346,FALSE,,
6072,237,346,FALSE,,
6582,262,346,FALSE,,
6592,263,346,FALSE,,
1780,57,347,FALSE,,
1817,58,347,FALSE,,
1898,73,347,FALSE,,
1899,74,347,FALSE,,
2439,91,347,FALSE,,
2471,92,347,FALSE,,
3008,112,347,FALSE,,
3032,113,347,FALSE,,
3825,134,347,FALSE,,
3874,135,347,FALSE,,
4373,158,347,FALSE,,
4399,159,347,FALSE,,
4974,184,347,FALSE,,
4998,185,347,FALSE,,
5599,208,347,FALSE,,
5628,209,347,FALSE,,
6018,234,347,FALSE,,
6043,235,347,FALSE,,
6544,260,347,FALSE,,
6561,261,347,FALSE,,
1781,57,348,FALSE,,
1808,58,348,FALSE,,
1900,73,348,FALSE,,
1901,74,348,FALSE,,
2440,91,348,FALSE,,
2472,92,348,FALSE,,
3009,112,348,FALSE,,
3033,113,348,FALSE,,
3837,134,348,FALSE,,
3873,135,348,FALSE,,
4383,158,348,FALSE,,
4409,159,348,FALSE,,
4968,184,348,FALSE,,
4992,185,348,FALSE,,
5600,208,348,TRUE,1,3/27/23
5629,209,348,TRUE,1,3/27/23
1783,57,350,FALSE,,
1815,58,350,FALSE,,
1785,57,352,FALSE,,
1801,58,352,FALSE,,
1904,73,352,FALSE,,
1905,74,352,FALSE,,
2441,91,352,FALSE,,
2473,92,352,FALSE,,
3010,112,352,FALSE,,
3034,113,352,FALSE,,
3844,134,352,FALSE,,
3872,135,352,FALSE,,
1786,57,353,FALSE,,
1824,58,353,FALSE,,
1906,73,353,FALSE,,
1907,74,353,FALSE,,
2442,91,353,FALSE,,
2474,92,353,FALSE,,
3011,112,353,FALSE,,
3035,113,353,FALSE,,
3836,134,353,FALSE,,
3871,135,353,FALSE,,
4396,158,353,FALSE,,
4422,159,353,FALSE,,
4980,184,353,TRUE,2,11/4/22
5004,185,353,TRUE,2,11/4/22
1788,61,355,FALSE,,
1835,62,355,FALSE,,
1791,63,358,FALSE,,
1838,64,358,FALSE,,
2158,79,358,FALSE,,
2179,80,358,FALSE,,
2613,97,358,FALSE,,
2642,98,358,FALSE,,
1793,57,360,FALSE,,
1804,58,360,FALSE,,
1908,73,360,FALSE,,
1909,74,360,FALSE,,
2443,91,360,TRUE,1,2/20/18
2475,92,360,TRUE,1,2/20/18
1794,57,361,FALSE,,
1823,58,361,FALSE,,
1910,73,361,FALSE,,
1911,74,361,FALSE,,
1795,57,362,FALSE,,
1822,58,362,FALSE,,
1912,71,362,FALSE,,
1913,72,362,FALSE,,
2364,89,362,FALSE,,
2395,90,362,FALSE,,
1796,57,363,FALSE,,
1826,58,363,FALSE,,
1914,73,363,FALSE,,
1915,74,363,FALSE,,
2357,89,363,FALSE,,
2358,90,363,FALSE,,
3075,110,363,TRUE,1,1/4/19
3103,111,363,TRUE,1,1/4/19
1797,57,364,TRUE,1,5/1/16
1820,58,364,TRUE,1,5/1/16
1798,57,365,FALSE,,
1852,58,365,FALSE,,
1916,73,365,FALSE,,
1917,74,365,FALSE,,
1799,57,366,TRUE,1,3/1/16
1816,58,366,TRUE,1,3/1/16
1844,63,378,TRUE,1,4/20/16
1847,64,378,TRUE,1,4/20/16
1846,63,380,FALSE,,
1849,64,380,FALSE,,
2156,79,380,FALSE,,
2178,80,380,FALSE,,
2611,97,380,FALSE,,
2640,98,380,FALSE,,
3297,118,380,FALSE,,
3322,119,380,FALSE,,
1853,69,382,FALSE,,
1854,70,382,FALSE,,
2314,85,382,FALSE,,
2334,86,382,FALSE,,
2747,103,382,FALSE,,
2765,104,382,FALSE,,
3553,124,382,FALSE,,
3554,125,382,FALSE,,
4080,146,382,FALSE,,
4085,147,382,FALSE,,
4646,170,382,FALSE,,
4647,171,382,FALSE,,
1855,69,383,FALSE,,
1856,70,383,FALSE,,
2315,85,383,FALSE,,
2326,86,383,FALSE,,
2748,103,383,FALSE,,
2766,104,383,FALSE,,
1857,57,384,FALSE,,
1858,58,384,FALSE,,
1918,73,384,FALSE,,
1919,74,384,FALSE,,
2447,91,384,FALSE,,
2479,92,384,FALSE,,
3012,112,384,TRUE,2,5/1/19
3036,113,384,TRUE,2,5/1/19
1859,59,385,FALSE,,
1860,60,385,FALSE,,
2040,75,385,FALSE,,
2052,76,385,FALSE,,
2507,93,385,FALSE,,
2533,94,385,FALSE,,
3340,114,385,FALSE,,
3366,115,385,FALSE,,
3896,136,385,FALSE,,
3914,137,385,FALSE,,
4450,160,385,FALSE,,
4479,161,385,FALSE,,
5020,186,385,FALSE,,
5042,187,385,FALSE,,
5510,212,385,FALSE,,
5527,213,385,FALSE,,
6080,238,385,FALSE,,
6092,239,385,FALSE,,
6601,264,385,FALSE,,
6611,265,385,FALSE,,
1861,57,386,FALSE,,
1862,58,386,FALSE,,
1920,73,386,TRUE,2,4/10/17
1921,74,386,TRUE,2,4/10/17
1863,61,387,FALSE,,
1864,62,387,FALSE,,
2090,77,387,FALSE,,
2124,78,387,FALSE,,
1866,59,388,FALSE,,
1867,60,388,FALSE,,
2037,73,388,FALSE,,
2071,74,388,FALSE,,
2449,91,388,FALSE,,
2481,92,388,FALSE,,
3013,112,388,FALSE,,
3037,113,388,FALSE,,
3835,134,388,FALSE,,
3870,135,388,FALSE,,
4381,158,388,FALSE,,
4407,159,388,FALSE,,
4975,184,388,TRUE,2,12/13/22
4999,185,388,TRUE,2,12/13/22
1922,73,389,FALSE,,
1923,74,389,FALSE,,
2450,91,389,FALSE,,
2482,92,389,FALSE,,
3014,112,389,FALSE,,
3038,113,389,FALSE,,
3834,134,389,FALSE,,
3856,135,389,FALSE,,
4380,158,389,FALSE,,
4406,159,389,FALSE,,
4966,184,389,TRUE,2,12/2/22
4990,185,389,TRUE,2,12/2/22
1924,77,390,FALSE,,
1925,78,390,FALSE,,
2541,95,390,FALSE,,
2566,96,390,FALSE,,
3244,116,390,FALSE,,
3268,117,390,FALSE,,
3949,138,390,FALSE,,
3979,139,390,FALSE,,
4487,162,390,FALSE,,
4511,163,390,FALSE,,
5065,188,390,FALSE,,
5089,189,390,FALSE,,
5555,214,390,FALSE,,
5580,215,390,FALSE,,
6107,240,390,FALSE,,
6117,241,390,FALSE,,
6624,266,390,FALSE,,
6633,267,390,FALSE,,
1926,73,391,FALSE,,
1927,74,391,FALSE,,
2770,93,391,FALSE,,
2771,94,391,FALSE,,
3341,114,391,FALSE,,
3367,115,391,FALSE,,
3895,136,391,FALSE,,
3927,137,391,FALSE,,
4434,160,391,FALSE,,
4463,161,391,FALSE,,
5017,186,391,TRUE,2,11/30/22
5039,187,391,TRUE,2,11/30/22
5656,212,391,TRUE,1,2/13/23
5657,213,391,TRUE,1,2/13/23
1928,73,392,FALSE,,
1929,74,392,FALSE,,
1932,73,394,FALSE,,
1933,74,394,FALSE,,
2453,91,394,FALSE,,
2485,92,394,FALSE,,
3015,112,394,FALSE,,
3039,113,394,FALSE,,
3833,134,394,FALSE,,
3868,135,394,FALSE,,
4379,158,394,FALSE,,
4405,159,394,FALSE,,
4978,184,394,TRUE,2,12/2/22
5002,185,394,TRUE,2,12/2/22
1934,73,395,FALSE,,
1935,74,395,FALSE,,
2454,91,395,FALSE,,
2486,92,395,FALSE,,
3016,112,395,FALSE,,
3040,113,395,FALSE,,
3832,134,395,FALSE,,
3880,135,395,FALSE,,
4378,158,395,FALSE,,
4404,159,395,FALSE,,
4965,184,395,FALSE,,
4989,185,395,FALSE,,
5483,210,395,FALSE,,
5497,211,395,FALSE,,
6055,236,395,FALSE,,
6066,237,395,FALSE,,
6583,262,395,FALSE,,
6593,263,395,FALSE,,
1936,73,396,FALSE,,
1937,74,396,FALSE,,
2455,91,396,FALSE,,
2487,92,396,FALSE,,
3017,112,396,FALSE,,
3041,113,396,FALSE,,
3831,134,396,FALSE,,
3866,135,396,FALSE,,
4377,158,396,FALSE,,
4403,159,396,FALSE,,
4977,184,396,FALSE,,
5001,185,396,FALSE,,
5484,210,396,FALSE,,
5498,211,396,FALSE,,
6062,236,396,FALSE,,
6073,237,396,FALSE,,
1938,73,397,FALSE,,
1939,74,397,FALSE,,
2456,91,397,FALSE,,
2488,92,397,FALSE,,
3018,112,397,FALSE,,
3042,113,397,FALSE,,
3830,134,397,FALSE,,
3865,135,397,FALSE,,
4376,158,397,FALSE,,
4402,159,397,FALSE,,
4979,184,397,TRUE,2,12/2/22
5003,185,397,TRUE,2,12/2/22
1940,71,398,FALSE,,
1970,72,398,FALSE,,
2365,89,398,FALSE,,
2396,90,398,FALSE,,
3076,110,398,FALSE,,
3104,111,398,FALSE,,
3782,132,398,FALSE,,
3809,133,398,FALSE,,
4323,156,398,FALSE,,
4347,157,398,FALSE,,
4914,182,398,FALSE,,
4938,183,398,FALSE,,
5601,208,398,FALSE,,
5630,209,398,FALSE,,
6004,234,398,FALSE,,
6029,235,398,FALSE,,
1941,71,399,FALSE,,
1971,72,399,FALSE,,
2366,89,399,FALSE,,
2397,90,399,FALSE,,
3077,110,399,FALSE,,
3105,111,399,FALSE,,
3785,132,399,FALSE,,
3794,133,399,FALSE,,
4338,156,399,FALSE,,
4362,157,399,FALSE,,
4915,182,399,FALSE,,
4939,183,399,FALSE,,
1942,71,400,FALSE,,
1972,72,400,FALSE,,
2367,89,400,FALSE,,
2398,90,400,FALSE,,
3078,110,400,FALSE,,
3106,111,400,FALSE,,
3786,132,400,FALSE,,
3818,133,400,FALSE,,
4339,156,400,FALSE,,
4363,157,400,FALSE,,
4916,182,400,FALSE,,
4940,183,400,FALSE,,
5602,208,400,FALSE,,
5631,209,400,FALSE,,
6005,234,400,FALSE,,
6030,235,400,FALSE,,
6545,260,400,FALSE,,
6562,261,400,FALSE,,
1943,71,401,FALSE,,
1973,72,401,FALSE,,
2359,87,401,FALSE,,
2360,88,401,FALSE,,
1944,71,402,FALSE,,
1974,72,402,FALSE,,
2368,89,402,FALSE,,
2399,90,402,FALSE,,
3079,110,402,FALSE,,
3107,111,402,FALSE,,
3793,132,402,FALSE,,
3817,133,402,FALSE,,
4335,156,402,FALSE,,
4359,157,402,FALSE,,
4920,182,402,FALSE,,
4944,183,402,FALSE,,
5603,208,402,FALSE,,
5632,209,402,FALSE,,
6008,234,402,FALSE,,
6033,235,402,FALSE,,
6546,260,402,FALSE,,
6563,261,402,FALSE,,
1945,71,403,FALSE,,
1975,72,403,FALSE,,
2369,89,403,FALSE,,
2400,90,403,FALSE,,
3080,110,403,FALSE,,
3108,111,403,FALSE,,
3788,132,403,FALSE,,
3816,133,403,FALSE,,
4341,156,403,FALSE,,
4365,157,403,FALSE,,
4919,182,403,FALSE,,
4943,183,403,FALSE,,
5604,208,403,FALSE,,
5633,209,403,FALSE,,
1946,71,404,FALSE,,
1976,72,404,FALSE,,
2370,89,404,FALSE,,
2401,90,404,FALSE,,
3081,110,404,FALSE,,
3109,111,404,FALSE,,
3781,132,404,FALSE,,
3815,133,404,FALSE,,
4334,156,404,FALSE,,
4358,157,404,FALSE,,
4921,182,404,FALSE,,
4945,183,404,FALSE,,
5605,208,404,FALSE,,
5634,209,404,FALSE,,
6009,234,404,FALSE,,
6034,235,404,FALSE,,
1947,71,405,FALSE,,
1977,72,405,FALSE,,
1948,71,406,FALSE,,
1978,72,406,FALSE,,
2372,89,406,FALSE,,
2403,90,406,FALSE,,
3082,110,406,FALSE,,
3110,111,406,FALSE,,
3790,132,406,FALSE,,
3814,133,406,FALSE,,
4343,156,406,FALSE,,
4367,157,406,FALSE,,
1950,71,408,FALSE,,
1980,72,408,FALSE,,
2361,87,408,FALSE,,
2362,88,408,FALSE,,
1951,71,409,FALSE,,
1981,72,409,FALSE,,
2374,89,409,FALSE,,
2405,90,409,FALSE,,
3084,110,409,TRUE,2,5/10/19
3112,111,409,TRUE,2,5/10/19
1952,71,410,FALSE,,
1982,72,410,FALSE,,
2375,89,410,FALSE,,
2406,90,410,FALSE,,
3085,110,410,TRUE,1,1/9/19
3113,111,410,TRUE,1,1/9/19
1953,71,411,FALSE,,
1983,72,411,FALSE,,
2376,89,411,FALSE,,
2407,90,411,FALSE,,
3086,110,411,FALSE,,
3114,111,411,FALSE,,
3792,132,411,FALSE,,
3812,133,411,FALSE,,
4345,156,411,FALSE,,
4369,157,411,FALSE,,
4924,182,411,FALSE,,
4948,183,411,FALSE,,
5606,208,411,FALSE,,
5635,209,411,FALSE,,
6016,234,411,FALSE,,
6041,235,411,FALSE,,
6547,260,411,FALSE,,
6564,261,411,FALSE,,
1954,71,412,FALSE,,
1984,72,412,FALSE,,
2377,89,412,FALSE,,
2408,90,412,FALSE,,
